date,ticker,in_index,yf_ticker
2021-09-30,JD,1,JD
2021-09-30,KDP,1,KDP
2021-09-30,KHC,1,KHC
2021-09-30,KLAC,1,KLAC
2021-09-30,LRCX,1,LRCX
2021-09-30,LULU,1,LULU
2021-09-30,MAR,1,MAR
2021-09-30,MCHP,1,MCHP
2021-09-30,MDLZ,1,MDLZ
2021-09-30,MELI,1,MELI
2021-09-30,MNST,1,MNST
2021-09-30,MRNA,1,MRNA
2021-09-30,MRVL,1,MRVL
2021-09-30,MSFT,1,MSFT
2021-09-30,MTCH,1,MTCH
2021-09-30,MU,1,MU
2021-09-30,NFLX,1,NFLX
2021-09-30,NTES,1,NTES
2021-09-30,NVDA,1,NVDA
2021-09-30,NXPI,1,NXPI
2021-09-30,OKTA,1,OKTA
2021-09-30,ORLY,1,ORLY
2021-09-30,PAYX,1,PAYX
2021-09-30,PCAR,1,PCAR
2021-09-30,PDD,1,PDD
2021-09-30,PEP,1,PEP
2021-09-30,PTON,1,PTON
2021-09-30,PYPL,1,PYPL
2021-09-30,QCOM,1,QCOM
2021-09-30,REGN,1,REGN
2021-09-30,ROST,1,ROST
2021-09-30,SBUX,1,SBUX
2021-09-30,SGEN,1,SGEN
2021-09-30,SIRI,1,SIRI
2021-09-30,SNPS,1,SNPS
2021-09-30,SPLK,1,SPLK
2021-09-30,SWKS,1,SWKS
2021-09-30,TCOM,1,TCOM
2021-09-30,TEAM,1,TEAM
2021-09-30,TMUS,1,TMUS
2021-09-30,TSLA,1,TSLA
2021-09-30,TXN,1,TXN
2021-09-30,VRSK,1,VRSK
2021-09-30,VRSN,1,VRSN
2021-09-30,VRTX,1,VRTX
2021-09-30,WBA,1,WBA
2021-09-30,WDAY,1,WDAY
2021-09-30,XEL,1,XEL
2021-09-30,XLNX,1,XLNX
2021-09-30,ZM,1,ZM
2021-10-31,AAPL,1,AAPL
2021-10-31,ADBE,1,ADBE
2021-10-31,ADI,1,ADI
2021-10-31,ADP,1,ADP
2021-10-31,ADSK,1,ADSK
2021-10-31,AEP,1,AEP
2021-10-31,ALGN,1,ALGN
2021-10-31,AMAT,1,AMAT
2021-10-31,AMD,1,AMD
2021-10-31,AMGN,1,AMGN
2021-10-31,AMZN,1,AMZN
2021-10-31,ANSS,1,ANSS
2021-10-31,ASML,1,ASML
2021-10-31,ATVI,1,ATVI
2021-10-31,AVGO,1,AVGO
2021-10-31,BIDU,1,BIDU
2021-10-31,BIIB,1,BIIB
2021-10-31,BKNG,1,BKNG
2021-10-31,CDNS,1,CDNS
2021-10-31,CDW,1,CDW
2021-10-31,CERN,1,CERN
2021-10-31,CHKP,1,CHKP
2021-10-31,CHTR,1,CHTR
2021-10-31,CMCSA,1,CMCSA
2021-10-31,COST,1,COST
2021-10-31,CPRT,1,CPRT
2021-10-31,CRWD,1,CRWD
2021-10-31,CSCO,1,CSCO
2021-10-31,CSX,1,CSX
2021-10-31,CTAS,1,CTAS
2021-10-31,CTSH,1,CTSH
2021-10-31,DLTR,1,DLTR
2021-10-31,DOCU,1,DOCU
2021-10-31,DXCM,1,DXCM
2021-10-31,EA,1,EA
2021-10-31,EBAY,1,EBAY
2021-10-31,EXC,1,EXC
2021-10-31,FAST,1,FAST
2021-10-31,FB,1,META
2021-10-31,FISV,1,FISV
2021-10-31,FOXA,1,FOXA
2021-10-31,GILD,1,GILD
2021-10-31,GOOGL,1,GOOGL
2021-10-31,HON,1,HON
2021-10-31,IDXX,1,IDXX
2021-10-31,ILMN,1,ILMN
2021-10-31,INCY,1,INCY
2021-10-31,INTC,1,INTC
2021-10-31,INTU,1,INTU
2021-10-31,ISRG,1,ISRG
2021-10-31,JD,1,JD
2021-10-31,KDP,1,KDP
2021-10-31,KHC,1,KHC
2021-10-31,KLAC,1,KLAC
2021-10-31,LRCX,1,LRCX
2021-10-31,LULU,1,LULU
2021-10-31,MAR,1,MAR
2021-10-31,MCHP,1,MCHP
2021-10-31,MDLZ,1,MDLZ
2021-10-31,MELI,1,MELI
2021-10-31,MNST,1,MNST
2021-10-31,MRNA,1,MRNA
2021-10-31,MRVL,1,MRVL
2021-10-31,MSFT,1,MSFT
2021-10-31,MTCH,1,MTCH
2021-10-31,MU,1,MU
2021-10-31,NFLX,1,NFLX
2021-10-31,NTES,1,NTES
2021-10-31,NVDA,1,NVDA
2021-10-31,NXPI,1,NXPI
2021-10-31,OKTA,1,OKTA
2021-10-31,ORLY,1,ORLY
2021-10-31,PAYX,1,PAYX
2021-10-31,PCAR,1,PCAR
2021-10-31,PDD,1,PDD
2021-10-31,PEP,1,PEP
2021-10-31,PTON,1,PTON
2021-10-31,PYPL,1,PYPL
2021-10-31,QCOM,1,QCOM
2021-10-31,REGN,1,REGN
2021-10-31,ROST,1,ROST
2021-10-31,SBUX,1,SBUX
2021-10-31,SGEN,1,SGEN
2021-10-31,SIRI,1,SIRI
2021-10-31,SNPS,1,SNPS
2021-10-31,SPLK,1,SPLK
2021-10-31,SWKS,1,SWKS
2021-10-31,TCOM,1,TCOM
2021-10-31,TEAM,1,TEAM
2021-10-31,TMUS,1,TMUS
2021-10-31,TSLA,1,TSLA
2021-10-31,TXN,1,TXN
2021-10-31,VRSK,1,VRSK
2021-10-31,VRSN,1,VRSN
2021-10-31,VRTX,1,VRTX
2021-10-31,WBA,1,WBA
2021-10-31,WDAY,1,WDAY
2021-10-31,XEL,1,XEL
2021-10-31,XLNX,1,XLNX
2021-10-31,ZM,1,ZM
2021-11-30,AAPL,1,AAPL
2021-11-30,ADBE,1,ADBE
2021-11-30,ADI,1,ADI
2021-11-30,ADP,1,ADP
2021-11-30,ADSK,1,ADSK
2021-11-30,AEP,1,AEP
2021-11-30,ALGN,1,ALGN
2021-11-30,AMAT,1,AMAT
2021-11-30,AMD,1,AMD
2021-11-30,AMGN,1,AMGN
2021-11-30,AMZN,1,AMZN
2021-11-30,ANSS,1,ANSS
2021-11-30,ASML,1,ASML
2021-11-30,ATVI,1,ATVI
2021-11-30,AVGO,1,AVGO
2021-11-30,BIDU,1,BIDU
2021-11-30,BIIB,1,BIIB
2021-11-30,BKNG,1,BKNG
2021-11-30,CDNS,1,CDNS
2021-11-30,CDW,1,CDW
2021-11-30,CERN,1,CERN
2021-11-30,CHKP,1,CHKP
2021-11-30,CHTR,1,CHTR
2021-11-30,CMCSA,1,CMCSA
2021-11-30,COST,1,COST
2021-11-30,CPRT,1,CPRT
2021-11-30,CRWD,1,CRWD
2021-11-30,CSCO,1,CSCO
2021-11-30,CSX,1,CSX
2021-11-30,CTAS,1,CTAS
2021-11-30,CTSH,1,CTSH
2021-11-30,DLTR,1,DLTR
2021-11-30,DOCU,1,DOCU
2021-11-30,DXCM,1,DXCM
2021-11-30,EA,1,EA
2021-11-30,EBAY,1,EBAY
2021-11-30,EXC,1,EXC
2021-11-30,FAST,1,FAST
2021-11-30,FB,1,META
2021-11-30,FISV,1,FISV
2021-11-30,FOXA,1,FOXA
2021-11-30,GILD,1,GILD
2021-11-30,GOOGL,1,GOOGL
2021-11-30,HON,1,HON
2021-11-30,IDXX,1,IDXX
2021-11-30,ILMN,1,ILMN
2021-11-30,INCY,1,INCY
2021-11-30,INTC,1,INTC
2021-11-30,INTU,1,INTU
2021-11-30,ISRG,1,ISRG
2021-11-30,JD,1,JD
2021-11-30,KDP,1,KDP
2021-11-30,KHC,1,KHC
2021-11-30,KLAC,1,KLAC
2021-11-30,LRCX,1,LRCX
2021-11-30,LULU,1,LULU
2021-11-30,MAR,1,MAR
2021-11-30,MCHP,1,MCHP
2021-11-30,MDLZ,1,MDLZ
2021-11-30,MELI,1,MELI
2021-11-30,MNST,1,MNST
2021-11-30,MRNA,1,MRNA
2021-11-30,MRVL,1,MRVL
2021-11-30,MSFT,1,MSFT
2021-11-30,MTCH,1,MTCH
2021-11-30,MU,1,MU
2021-11-30,NFLX,1,NFLX
2021-11-30,NTES,1,NTES
2021-11-30,NVDA,1,NVDA
2021-11-30,NXPI,1,NXPI
2021-11-30,OKTA,1,OKTA
2021-11-30,ORLY,1,ORLY
2021-11-30,PAYX,1,PAYX
2021-11-30,PCAR,1,PCAR
2021-11-30,PDD,1,PDD
2021-11-30,PEP,1,PEP
2021-11-30,PTON,1,PTON
2021-11-30,PYPL,1,PYPL
2021-11-30,QCOM,1,QCOM
2021-11-30,REGN,1,REGN
2021-11-30,ROST,1,ROST
2021-11-30,SBUX,1,SBUX
2021-11-30,SGEN,1,SGEN
2021-11-30,SIRI,1,SIRI
2021-11-30,SNPS,1,SNPS
2021-11-30,SPLK,1,SPLK
2021-11-30,SWKS,1,SWKS
2021-11-30,TCOM,1,TCOM
2021-11-30,TEAM,1,TEAM
2021-11-30,TMUS,1,TMUS
2021-11-30,TSLA,1,TSLA
2021-11-30,TXN,1,TXN
2021-11-30,VRSK,1,VRSK
2021-11-30,VRSN,1,VRSN
2021-11-30,VRTX,1,VRTX
2021-11-30,WBA,1,WBA
2021-11-30,WDAY,1,WDAY
2021-11-30,XEL,1,XEL
2021-11-30,XLNX,1,XLNX
2021-11-30,ZM,1,ZM
2021-12-31,AAPL,1,AAPL
2021-12-31,ABNB,1,ABNB
2021-12-31,ADBE,1,ADBE
2021-12-31,ADI,1,ADI
2021-12-31,ADP,1,ADP
2021-12-31,ADSK,1,ADSK
2021-12-31,AEP,1,AEP
2021-12-31,ALGN,1,ALGN
2021-12-31,AMAT,1,AMAT
2021-12-31,AMD,1,AMD
2021-12-31,AMGN,1,AMGN
2021-12-31,AMZN,1,AMZN
2021-12-31,ANSS,1,ANSS
2021-12-31,ASML,1,ASML
2021-12-31,ATVI,1,ATVI
2021-12-31,AVGO,1,AVGO
2021-12-31,BIDU,1,BIDU
2021-12-31,BIIB,1,BIIB
2021-12-31,BKNG,1,BKNG
2021-12-31,CDNS,1,CDNS
2021-12-31,CHTR,1,CHTR
2021-12-31,CMCSA,1,CMCSA
2021-12-31,COST,1,COST
2021-12-31,CPRT,1,CPRT
2021-12-31,CRWD,1,CRWD
2021-12-31,CSCO,1,CSCO
2021-12-31,CSX,1,CSX
2021-12-31,CTAS,1,CTAS
2021-12-31,CTSH,1,CTSH
2021-12-31,DDOG,1,DDOG
2021-12-31,DLTR,1,DLTR
2021-12-31,DOCU,1,DOCU
2021-12-31,DXCM,1,DXCM
2021-12-31,EA,1,EA
2021-12-31,EBAY,1,EBAY
2021-12-31,EXC,1,EXC
2021-12-31,FAST,1,FAST
2021-12-31,FB,1,META
2021-12-31,FISV,1,FISV
2021-12-31,FTNT,1,FTNT
2021-12-31,GILD,1,GILD
2021-12-31,GOOGL,1,GOOGL
2021-12-31,HON,1,HON
2021-12-31,IDXX,1,IDXX
2021-12-31,ILMN,1,ILMN
2021-12-31,INTC,1,INTC
2021-12-31,INTU,1,INTU
2021-12-31,ISRG,1,ISRG
2021-12-31,JD,1,JD
2021-12-31,KDP,1,KDP
2021-12-31,KHC,1,KHC
2021-12-31,KLAC,1,KLAC
2021-12-31,LCID,1,LCID
2021-12-31,LRCX,1,LRCX
2021-12-31,LULU,1,LULU
2021-12-31,MAR,1,MAR
2021-12-31,MCHP,1,MCHP
2021-12-31,MDLZ,1,MDLZ
2021-12-31,MELI,1,MELI
2021-12-31,MNST,1,MNST
2021-12-31,MRNA,1,MRNA
2021-12-31,MRVL,1,MRVL
2021-12-31,MSFT,1,MSFT
2021-12-31,MTCH,1,MTCH
2021-12-31,MU,1,MU
2021-12-31,NFLX,1,NFLX
2021-12-31,NTES,1,NTES
2021-12-31,NVDA,1,NVDA
2021-12-31,NXPI,1,NXPI
2021-12-31,OKTA,1,OKTA
2021-12-31,ORLY,1,ORLY
2021-12-31,PANW,1,PANW
2021-12-31,PAYX,1,PAYX
2021-12-31,PCAR,1,PCAR
2021-12-31,PDD,1,PDD
2021-12-31,PEP,1,PEP
2021-12-31,PTON,1,PTON
2021-12-31,PYPL,1,PYPL
2021-12-31,QCOM,1,QCOM
2021-12-31,REGN,1,REGN
2021-12-31,ROST,1,ROST
2021-12-31,SBUX,1,SBUX
2021-12-31,SGEN,1,SGEN
2021-12-31,SIRI,1,SIRI
2021-12-31,SNPS,1,SNPS
2021-12-31,SPLK,1,SPLK
2021-12-31,SWKS,1,SWKS
2021-12-31,TEAM,1,TEAM
2021-12-31,TMUS,1,TMUS
2021-12-31,TSLA,1,TSLA
2021-12-31,TXN,1,TXN
2021-12-31,VRSK,1,VRSK
2021-12-31,VRSN,1,VRSN
2021-12-31,VRTX,1,VRTX
2021-12-31,WBA,1,WBA
2021-12-31,WDAY,1,WDAY
2021-12-31,XEL,1,XEL
2021-12-31,XLNX,1,XLNX
2021-12-31,ZM,1,ZM
2021-12-31,ZS,1,ZS
2022-01-31,AAPL,1,AAPL
2022-01-31,ABNB,1,ABNB
2022-01-31,ADBE,1,ADBE
2022-01-31,ADI,1,ADI
2022-01-31,ADP,1,ADP
2022-01-31,ADSK,1,ADSK
2022-01-31,AEP,1,AEP
2022-01-31,ALGN,1,ALGN
2022-01-31,AMAT,1,AMAT
2022-01-31,AMD,1,AMD
2022-01-31,AMGN,1,AMGN
2022-01-31,AMZN,1,AMZN
2022-01-31,ANSS,1,ANSS
2022-01-31,ASML,1,ASML
2022-01-31,ATVI,1,ATVI
2022-01-31,AVGO,1,AVGO
2022-01-31,BIDU,1,BIDU
2022-01-31,BIIB,1,BIIB
2022-01-31,BKNG,1,BKNG
2022-01-31,CDNS,1,CDNS
2022-01-31,CHTR,1,CHTR
2022-01-31,CMCSA,1,CMCSA
2022-01-31,COST,1,COST
2022-01-31,CPRT,1,CPRT
2022-01-31,CRWD,1,CRWD
2022-01-31,CSCO,1,CSCO
2022-01-31,CSX,1,CSX
2022-01-31,CTAS,1,CTAS
2022-01-31,CTSH,1,CTSH
2022-01-31,DDOG,1,DDOG
2022-01-31,DLTR,1,DLTR
2022-01-31,DOCU,1,DOCU
2022-01-31,DXCM,1,DXCM
2022-01-31,EA,1,EA
2022-01-31,EBAY,1,EBAY
2022-01-31,EXC,1,EXC
2022-01-31,FAST,1,FAST
2022-01-31,FB,1,META
2022-01-31,FISV,1,FISV
2022-01-31,FTNT,1,FTNT
2022-01-31,GILD,1,GILD
2022-01-31,GOOGL,1,GOOGL
2022-01-31,HON,1,HON
2022-01-31,IDXX,1,IDXX
2022-01-31,ILMN,1,ILMN
2022-01-31,INTC,1,INTC
2022-01-31,INTU,1,INTU
2022-01-31,ISRG,1,ISRG
2022-01-31,JD,1,JD
2022-01-31,KDP,1,KDP
2022-01-31,KHC,1,KHC
2022-01-31,KLAC,1,KLAC
2022-01-31,LCID,1,LCID
2022-01-31,LRCX,1,LRCX
2022-01-31,LULU,1,LULU
2022-01-31,MAR,1,MAR
2022-01-31,MCHP,1,MCHP
2022-01-31,MDLZ,1,MDLZ
2022-01-31,MELI,1,MELI
2022-01-31,MNST,1,MNST
2022-01-31,MRNA,1,MRNA
2022-01-31,MRVL,1,MRVL
2022-01-31,MSFT,1,MSFT
2022-01-31,MTCH,1,MTCH
2022-01-31,MU,1,MU
2022-01-31,NFLX,1,NFLX
2022-01-31,NTES,1,NTES
2022-01-31,NVDA,1,NVDA
2022-01-31,NXPI,1,NXPI
2022-01-31,ODFL,1,ODFL
2022-01-31,OKTA,1,OKTA
2022-01-31,ORLY,1,ORLY
2022-01-31,PANW,1,PANW
2022-01-31,PAYX,1,PAYX
2022-01-31,PCAR,1,PCAR
2022-01-31,PDD,1,PDD
2022-01-31,PEP,1,PEP
2022-01-31,PYPL,1,PYPL
2022-01-31,QCOM,1,QCOM
2022-01-31,REGN,1,REGN
2022-01-31,ROST,1,ROST
2022-01-31,SBUX,1,SBUX
2022-01-31,SGEN,1,SGEN
2022-01-31,SIRI,1,SIRI
2022-01-31,SNPS,1,SNPS
2022-01-31,SPLK,1,SPLK
2022-01-31,SWKS,1,SWKS
2022-01-31,TEAM,1,TEAM
2022-01-31,TMUS,1,TMUS
2022-01-31,TSLA,1,TSLA
2022-01-31,TXN,1,TXN
2022-01-31,VRSK,1,VRSK
2022-01-31,VRSN,1,VRSN
2022-01-31,VRTX,1,VRTX
2022-01-31,WBA,1,WBA
2022-01-31,WDAY,1,WDAY
2022-01-31,XEL,1,XEL
2022-01-31,XLNX,1,XLNX
2022-01-31,ZM,1,ZM
2022-01-31,ZS,1,ZS
2022-02-28,AAPL,1,AAPL
2022-02-28,ABNB,1,ABNB
2022-02-28,ADBE,1,ADBE
2022-02-28,ADI,1,ADI
2022-02-28,ADP,1,ADP
2022-02-28,ADSK,1,ADSK
2022-02-28,AEP,1,AEP
2022-02-28,ALGN,1,ALGN
2022-02-28,AMAT,1,AMAT
2022-02-28,AMD,1,AMD
2022-02-28,AMGN,1,AMGN
2022-02-28,AMZN,1,AMZN
2022-02-28,ANSS,1,ANSS
2022-02-28,ASML,1,ASML
2022-02-28,ATVI,1,ATVI
2022-02-28,AVGO,1,AVGO
2022-02-28,AZN,1,AZN
2022-02-28,BIDU,1,BIDU
2022-02-28,BIIB,1,BIIB
2022-02-28,BKNG,1,BKNG
2022-02-28,CDNS,1,CDNS
2022-02-28,CEG,1,CEG
2022-02-28,CHTR,1,CHTR
2022-02-28,CMCSA,1,CMCSA
2022-02-28,COST,1,COST
2022-02-28,CPRT,1,CPRT
2022-02-28,CRWD,1,CRWD
2022-02-28,CSCO,1,CSCO
2022-02-28,CSX,1,CSX
2022-02-28,CTAS,1,CTAS
2022-02-28,CTSH,1,CTSH
2022-02-28,DDOG,1,DDOG
2022-02-28,DLTR,1,DLTR
2022-02-28,DOCU,1,DOCU
2022-02-28,DXCM,1,DXCM
2022-02-28,EA,1,EA
2022-02-28,EBAY,1,EBAY
2022-02-28,EXC,1,EXC
2022-02-28,FAST,1,FAST
2022-02-28,FB,1,META
2022-02-28,FISV,1,FISV
2022-02-28,FTNT,1,FTNT
2022-02-28,GILD,1,GILD
2022-02-28,GOOGL,1,GOOGL
2022-02-28,HON,1,HON
2022-02-28,IDXX,1,IDXX
2022-02-28,ILMN,1,ILMN
2022-02-28,INTC,1,INTC
2022-02-28,INTU,1,INTU
2022-02-28,ISRG,1,ISRG
2022-02-28,JD,1,JD
2022-02-28,KDP,1,KDP
2022-02-28,KHC,1,KHC
2022-02-28,KLAC,1,KLAC
2022-02-28,LCID,1,LCID
2022-02-28,LRCX,1,LRCX
2022-02-28,LULU,1,LULU
2022-02-28,MAR,1,MAR
2022-02-28,MCHP,1,MCHP
2022-02-28,MDLZ,1,MDLZ
2022-02-28,MELI,1,MELI
2022-02-28,MNST,1,MNST
2022-02-28,MRNA,1,MRNA
2022-02-28,MRVL,1,MRVL
2022-02-28,MSFT,1,MSFT
2022-02-28,MTCH,1,MTCH
2022-02-28,MU,1,MU
2022-02-28,NFLX,1,NFLX
2022-02-28,NTES,1,NTES
2022-02-28,NVDA,1,NVDA
2022-02-28,NXPI,1,NXPI
2022-02-28,ODFL,1,ODFL
2022-02-28,OKTA,1,OKTA
2022-02-28,ORLY,1,ORLY
2022-02-28,PANW,1,PANW
2022-02-28,PAYX,1,PAYX
2022-02-28,PCAR,1,PCAR
2022-02-28,PDD,1,PDD
2022-02-28,PEP,1,PEP
2022-02-28,PYPL,1,PYPL
2022-02-28,QCOM,1,QCOM
2022-02-28,REGN,1,REGN
2022-02-28,ROST,1,ROST
2022-02-28,SBUX,1,SBUX
2022-02-28,SGEN,1,SGEN
2022-02-28,SIRI,1,SIRI
2022-02-28,SNPS,1,SNPS
2022-02-28,SPLK,1,SPLK
2022-02-28,SWKS,1,SWKS
2022-02-28,TEAM,1,TEAM
2022-02-28,TMUS,1,TMUS
2022-02-28,TSLA,1,TSLA
2022-02-28,TXN,1,TXN
2022-02-28,VRSK,1,VRSK
2022-02-28,VRSN,1,VRSN
2022-02-28,VRTX,1,VRTX
2022-02-28,WBA,1,WBA
2022-02-28,WDAY,1,WDAY
2022-02-28,XEL,1,XEL
2022-02-28,ZM,1,ZM
2022-02-28,ZS,1,ZS
2022-03-31,AAPL,1,AAPL
2022-03-31,ABNB,1,ABNB
2022-03-31,ADBE,1,ADBE
2022-03-31,ADI,1,ADI
2022-03-31,ADP,1,ADP
2022-03-31,ADSK,1,ADSK
2022-03-31,AEP,1,AEP
2022-03-31,ALGN,1,ALGN
2022-03-31,AMAT,1,AMAT
2022-03-31,AMD,1,AMD
2022-03-31,AMGN,1,AMGN
2022-03-31,AMZN,1,AMZN
2022-03-31,ANSS,1,ANSS
2022-03-31,ASML,1,ASML
2022-03-31,ATVI,1,ATVI
2022-03-31,AVGO,1,AVGO
2022-03-31,AZN,1,AZN
2022-03-31,BIDU,1,BIDU
2022-03-31,BIIB,1,BIIB
2022-03-31,BKNG,1,BKNG
2022-03-31,CDNS,1,CDNS
2022-03-31,CEG,1,CEG
2022-03-31,CHTR,1,CHTR
2022-03-31,CMCSA,1,CMCSA
2022-03-31,COST,1,COST
2022-03-31,CPRT,1,CPRT
2022-03-31,CRWD,1,CRWD
2022-03-31,CSCO,1,CSCO
2022-03-31,CSX,1,CSX
2022-03-31,CTAS,1,CTAS
2022-03-31,CTSH,1,CTSH
2022-03-31,DDOG,1,DDOG
2022-03-31,DLTR,1,DLTR
2022-03-31,DOCU,1,DOCU
2022-03-31,DXCM,1,DXCM
2022-03-31,EA,1,EA
2022-03-31,EBAY,1,EBAY
2022-03-31,EXC,1,EXC
2022-03-31,FAST,1,FAST
2022-03-31,FB,1,META
2022-03-31,FISV,1,FISV
2022-03-31,FTNT,1,FTNT
2022-03-31,GILD,1,GILD
2022-03-31,GOOGL,1,GOOGL
2022-03-31,HON,1,HON
2022-03-31,IDXX,1,IDXX
2022-03-31,ILMN,1,ILMN
2022-03-31,INTC,1,INTC
2022-03-31,INTU,1,INTU
2022-03-31,ISRG,1,ISRG
2022-03-31,JD,1,JD
2022-03-31,KDP,1,KDP
2022-03-31,KHC,1,KHC
2022-03-31,KLAC,1,KLAC
2022-03-31,LCID,1,LCID
2022-03-31,LRCX,1,LRCX
2022-03-31,LULU,1,LULU
2022-03-31,MAR,1,MAR
2022-03-31,MCHP,1,MCHP
2022-03-31,MDLZ,1,MDLZ
2022-03-31,MELI,1,MELI
2022-03-31,MNST,1,MNST
2022-03-31,MRNA,1,MRNA
2022-03-31,MRVL,1,MRVL
2022-03-31,MSFT,1,MSFT
2022-03-31,MTCH,1,MTCH
2022-03-31,MU,1,MU
2022-03-31,NFLX,1,NFLX
2022-03-31,NTES,1,NTES
2022-03-31,NVDA,1,NVDA
2022-03-31,NXPI,1,NXPI
2022-03-31,ODFL,1,ODFL
2022-03-31,OKTA,1,OKTA
2022-03-31,ORLY,1,ORLY
2022-03-31,PANW,1,PANW
2022-03-31,PAYX,1,PAYX
2022-03-31,PCAR,1,PCAR
2022-03-31,PDD,1,PDD
2022-03-31,PEP,1,PEP
2022-03-31,PYPL,1,PYPL
2022-03-31,QCOM,1,QCOM
2022-03-31,REGN,1,REGN
2022-03-31,ROST,1,ROST
2022-03-31,SBUX,1,SBUX
2022-03-31,SGEN,1,SGEN
2022-03-31,SIRI,1,SIRI
2022-03-31,SNPS,1,SNPS
2022-03-31,SPLK,1,SPLK
2022-03-31,SWKS,1,SWKS
2022-03-31,TEAM,1,TEAM
2022-03-31,TMUS,1,TMUS
2022-03-31,TSLA,1,TSLA
2022-03-31,TXN,1,TXN
2022-03-31,VRSK,1,VRSK
2022-03-31,VRSN,1,VRSN
2022-03-31,VRTX,1,VRTX
2022-03-31,WBA,1,WBA
2022-03-31,WDAY,1,WDAY
2022-03-31,XEL,1,XEL
2022-03-31,ZM,1,ZM
2022-03-31,ZS,1,ZS
2022-04-30,AAPL,1,AAPL
2022-04-30,ABNB,1,ABNB
2022-04-30,ADBE,1,ADBE
2022-04-30,ADI,1,ADI
2022-04-30,ADP,1,ADP
2022-04-30,ADSK,1,ADSK
2022-04-30,AEP,1,AEP
2022-04-30,ALGN,1,ALGN
2022-04-30,AMAT,1,AMAT
2022-04-30,AMD,1,AMD
2022-04-30,AMGN,1,AMGN
2022-04-30,AMZN,1,AMZN
2022-04-30,ANSS,1,ANSS
2022-04-30,ASML,1,ASML
2022-04-30,ATVI,1,ATVI
2022-04-30,AVGO,1,AVGO
2022-04-30,AZN,1,AZN
2022-04-30,BIDU,1,BIDU
2022-04-30,BIIB,1,BIIB
2022-04-30,BKNG,1,BKNG
2022-04-30,CDNS,1,CDNS
2022-04-30,CEG,1,CEG
2022-04-30,CHTR,1,CHTR
2022-04-30,CMCSA,1,CMCSA
2022-04-30,COST,1,COST
2022-04-30,CPRT,1,CPRT
2022-04-30,CRWD,1,CRWD
2022-04-30,CSCO,1,CSCO
2022-04-30,CSX,1,CSX
2022-04-30,CTAS,1,CTAS
2022-04-30,CTSH,1,CTSH
2022-04-30,DDOG,1,DDOG
2022-04-30,DLTR,1,DLTR
2022-04-30,DOCU,1,DOCU
2022-04-30,DXCM,1,DXCM
2022-04-30,EA,1,EA
2022-04-30,EBAY,1,EBAY
2022-04-30,EXC,1,EXC
2022-04-30,FAST,1,FAST
2022-04-30,FB,1,META
2022-04-30,FISV,1,FISV
2022-04-30,FTNT,1,FTNT
2022-04-30,GILD,1,GILD
2022-04-30,GOOGL,1,GOOGL
2022-04-30,HON,1,HON
2022-04-30,IDXX,1,IDXX
2022-04-30,ILMN,1,ILMN
2022-04-30,INTC,1,INTC
2022-04-30,INTU,1,INTU
2022-04-30,ISRG,1,ISRG
2022-04-30,JD,1,JD
2022-04-30,KDP,1,KDP
2022-04-30,KHC,1,KHC
2022-04-30,KLAC,1,KLAC
2022-04-30,LCID,1,LCID
2022-04-30,LRCX,1,LRCX
2022-04-30,LULU,1,LULU
2022-04-30,MAR,1,MAR
2022-04-30,MCHP,1,MCHP
2022-04-30,MDLZ,1,MDLZ
2022-04-30,MELI,1,MELI
2022-04-30,MNST,1,MNST
2022-04-30,MRNA,1,MRNA
2022-04-30,MRVL,1,MRVL
2022-04-30,MSFT,1,MSFT
2022-04-30,MTCH,1,MTCH
2022-04-30,MU,1,MU
2022-04-30,NFLX,1,NFLX
2022-04-30,NTES,1,NTES
2022-04-30,NVDA,1,NVDA
2022-04-30,NXPI,1,NXPI
2022-04-30,ODFL,1,ODFL
2022-04-30,OKTA,1,OKTA
2022-04-30,ORLY,1,ORLY
2022-04-30,PANW,1,PANW
2022-04-30,PAYX,1,PAYX
2022-04-30,PCAR,1,PCAR
2022-04-30,PDD,1,PDD
2022-04-30,PEP,1,PEP
2022-04-30,PYPL,1,PYPL
2022-04-30,QCOM,1,QCOM
2022-04-30,REGN,1,REGN
2022-04-30,ROST,1,ROST
2022-04-30,SBUX,1,SBUX
2022-04-30,SGEN,1,SGEN
2022-04-30,SIRI,1,SIRI
2022-04-30,SNPS,1,SNPS
2022-04-30,SPLK,1,SPLK
2022-04-30,SWKS,1,SWKS
2022-04-30,TEAM,1,TEAM
2022-04-30,TMUS,1,TMUS
2022-04-30,TSLA,1,TSLA
2022-04-30,TXN,1,TXN
2022-04-30,VRSK,1,VRSK
2022-04-30,VRSN,1,VRSN
2022-04-30,VRTX,1,VRTX
2022-04-30,WBA,1,WBA
2022-04-30,WDAY,1,WDAY
2022-04-30,XEL,1,XEL
2022-04-30,ZM,1,ZM
2022-04-30,ZS,1,ZS
2022-05-31,AAPL,1,AAPL
2022-05-31,ABNB,1,ABNB
2022-05-31,ADBE,1,ADBE
2022-05-31,ADI,1,ADI
2022-05-31,ADP,1,ADP
2022-05-31,ADSK,1,ADSK
2022-05-31,AEP,1,AEP
2022-05-31,ALGN,1,ALGN
2022-05-31,AMAT,1,AMAT
2022-05-31,AMD,1,AMD
2022-05-31,AMGN,1,AMGN
2022-05-31,AMZN,1,AMZN
2022-05-31,ANSS,1,ANSS
2022-05-31,ASML,1,ASML
2022-05-31,ATVI,1,ATVI
